0.0 2.0 0.0 2.0 0.01 0.0001
0.00	0.00	-100.00
0.01	0.00	-100.00
0.02	0.00	-100.00
0.03	0.00	-100.00
0.04	0.00	-100.00
0.05	0.00	-100.00
0.06	0.00	-100.00
0.07	0.00	-100.00
0.08	0.00	-100.00
0.09	0.00	-100.00
0.10	0.00	-100.00
0.11	0.00	-100.00
0.12	0.00	-100.00
0.13	0.00	-100.00
0.14	0.00	-100.00
0.15	0.00	-100.00
0.16	0.00	-100.00
0.17	0.00	-100.00
0.18	0.00	-100.00
0.19	0.00	-100.00
0.20	0.00	-100.00
0.21	0.00	-100.00
0.22	0.00	-100.00
0.23	0.00	-100.00
0.24	0.00	-100.00
0.25	0.00	-100.00
0.26	0.00	-100.00
0.27	0.00	-100.00
0.28	0.00	-100.00
0.29	0.00	-100.00
0.30	0.00	-100.00
0.31	0.00	-100.00
0.32	0.00	-100.00
0.33	0.00	-100.00
0.34	0.00	-100.00
0.35	0.00	-100.00
0.36	0.00	-100.00
0.37	0.00	-100.00
0.38	0.00	-100.00
0.39	0.00	-100.00
0.40	0.00	-100.00
0.41	0.00	-100.00
0.42	0.00	-100.00
0.43	0.00	-100.00
0.44	0.00	-100.00
0.45	0.00	-100.00
0.46	0.00	-100.00
0.47	0.00	-100.00
0.48	0.00	-100.00
0.49	0.00	-100.00
0.50	0.00	-100.00
0.51	0.00	-100.00
0.52	0.00	-100.00
0.53	0.00	-100.00
0.54	0.00	-100.00
0.55	0.00	-100.00
0.56	0.00	-100.00
0.57	0.00	-100.00
0.58	0.00	-100.00
0.59	0.00	-100.00
0.60	0.00	-100.00
0.61	0.00	-100.00
0.62	0.00	-100.00
0.63	0.00	-100.00
0.64	0.00	-100.00
0.65	0.00	-100.00
0.66	0.00	-100.00
0.67	0.00	-100.00
0.68	0.00	-100.00
0.69	0.00	-100.00
0.70	0.00	-100.00
0.71	0.00	-100.00
0.72	0.00	-100.00
0.73	0.00	-100.00
0.74	0.00	-100.00
0.75	0.00	-100.00
0.76	0.00	-100.00
0.77	0.00	-100.00
0.78	0.00	-100.00
0.79	0.00	-100.00
0.80	0.00	-100.00
0.81	0.00	-100.00
0.82	0.00	-100.00
0.83	0.00	-100.00
0.84	0.00	-100.00
0.85	0.00	-100.00
0.86	0.00	-100.00
0.87	0.00	-100.00
0.88	0.00	-100.00
0.89	0.00	-100.00
0.90	0.00	-100.00
0.91	0.00	-100.00
0.92	0.00	-100.00
0.93	0.00	-100.00
0.94	0.00	-100.00
0.95	0.00	-100.00
0.96	0.00	-100.00
0.97	0.00	-100.00
0.98	0.00	-100.00
0.99	0.00	-100.00
1.00	0.00	-100.00
1.01	0.00	-100.00
1.02	0.00	-100.00
1.03	0.00	-100.00
1.04	0.00	-100.00
1.05	0.00	-100.00
1.06	0.00	-100.00
1.07	0.00	-100.00
1.08	0.00	-100.00
1.09	0.00	-100.00
1.10	0.00	-100.00
1.11	0.00	-100.00
1.12	0.00	-100.00
1.13	0.00	-100.00
1.14	0.00	-100.00
1.15	0.00	-100.00
1.16	0.00	-100.00
1.17	0.00	-100.00
1.18	0.00	-100.00
1.19	0.00	-100.00
1.20	0.00	-100.00
1.21	0.00	-100.00
1.22	0.00	-100.00
1.23	0.00	-100.00
1.24	0.00	-100.00
1.25	0.00	-100.00
1.26	0.00	-100.00
1.27	0.00	-100.00
1.28	0.00	-100.00
1.29	0.00	-100.00
1.30	0.00	-100.00
1.31	0.00	-100.00
1.32	0.00	-100.00
1.33	0.00	-100.00
1.34	0.00	-100.00
1.35	0.00	-100.00
1.36	0.00	-100.00
1.37	0.00	-100.00
1.38	0.00	-100.00
1.39	0.00	-100.00
1.40	0.00	-100.00
1.41	0.00	-100.00
1.42	0.00	-100.00
1.43	0.00	-100.00
1.44	0.00	-100.00
1.45	0.00	-100.00
1.46	0.00	-100.00
1.47	0.00	-100.00
1.48	0.00	-100.00
1.49	0.00	-100.00
1.50	0.00	-100.00
1.51	0.00	-100.00
1.52	0.00	-100.00
1.53	0.00	-100.00
1.54	0.00	-100.00
1.55	0.00	-100.00
1.56	0.00	-100.00
1.57	0.00	-100.00
1.58	0.00	-100.00
1.59	0.00	-100.00
1.60	0.00	-100.00
1.61	0.00	-100.00
1.62	0.00	-100.00
1.63	0.00	-100.00
1.64	0.00	-100.00
1.65	0.00	-100.00
1.66	0.00	-100.00
1.67	0.00	-100.00
1.68	0.00	-100.00
1.69	0.00	-100.00
1.70	0.00	-100.00
1.71	0.00	-100.00
1.72	0.00	-100.00
1.73	0.00	-100.00
1.74	0.00	-100.00
1.75	0.00	-100.00
1.76	0.00	-100.00
1.77	0.00	-100.00
1.78	0.00	-100.00
1.79	0.00	-100.00
1.80	0.00	-100.00
1.81	0.00	-100.00
1.82	0.00	-100.00
1.83	0.00	-100.00
1.84	0.00	-100.00
1.85	0.00	-100.00
1.86	0.00	-100.00
1.87	0.00	-100.00
1.88	0.00	-100.00
1.89	0.00	-100.00
1.90	0.00	-100.00
1.91	0.00	-100.00
1.92	0.00	-100.00
1.93	0.00	-100.00
1.94	0.00	-100.00
1.95	0.00	-100.00
1.96	0.00	-100.00
1.97	0.00	-100.00
1.98	0.00	-100.00
1.99	0.00	-100.00
2.00	0.00	-100.00
		
0.00	0.00	-100.00
0.00	0.01	-100.00
0.00	0.02	-100.00
0.00	0.03	-100.00
0.00	0.04	-100.00
0.00	0.05	-100.00
0.00	0.06	-100.00
0.00	0.07	-100.00
0.00	0.08	-100.00
0.00	0.09	-100.00
0.00	0.10	-100.00
0.00	0.11	-100.00
0.00	0.12	-100.00
0.00	0.13	-100.00
0.00	0.14	-100.00
0.00	0.15	-100.00
0.00	0.16	-100.00
0.00	0.17	-100.00
0.00	0.18	-100.00
0.00	0.19	-100.00
0.00	0.20	-100.00
0.00	0.21	-100.00
0.00	0.22	-100.00
0.00	0.23	-100.00
0.00	0.24	-100.00
0.00	0.25	-100.00
0.00	0.26	-100.00
0.00	0.27	-100.00
0.00	0.28	-100.00
0.00	0.29	-100.00
0.00	0.30	-100.00
0.00	0.31	-100.00
0.00	0.32	-100.00
0.00	0.33	-100.00
0.00	0.34	-100.00
0.00	0.35	-100.00
0.00	0.36	-100.00
0.00	0.37	-100.00
0.00	0.38	-100.00
0.00	0.39	-100.00
0.00	0.40	-100.00
0.00	0.41	-100.00
0.00	0.42	-100.00
0.00	0.43	-100.00
0.00	0.44	-100.00
0.00	0.45	-100.00
0.00	0.46	-100.00
0.00	0.47	-100.00
0.00	0.48	-100.00
0.00	0.49	-100.00
0.00	0.50	-100.00
0.00	0.51	-100.00
0.00	0.52	-100.00
0.00	0.53	-100.00
0.00	0.54	-100.00
0.00	0.55	-100.00
0.00	0.56	-100.00
0.00	0.57	-100.00
0.00	0.58	-100.00
0.00	0.59	-100.00
0.00	0.60	-100.00
0.00	0.61	-100.00
0.00	0.62	-100.00
0.00	0.63	-100.00
0.00	0.64	-100.00
0.00	0.65	-100.00
0.00	0.66	-100.00
0.00	0.67	-100.00
0.00	0.68	-100.00
0.00	0.69	-100.00
0.00	0.70	-100.00
0.00	0.71	-100.00
0.00	0.72	-100.00
0.00	0.73	-100.00
0.00	0.74	-100.00
0.00	0.75	-100.00
0.00	0.76	-100.00
0.00	0.77	-100.00
0.00	0.78	-100.00
0.00	0.79	-100.00
0.00	0.80	-100.00
0.00	0.81	-100.00
0.00	0.82	-100.00
0.00	0.83	-100.00
0.00	0.84	-100.00
0.00	0.85	-100.00
0.00	0.86	-100.00
0.00	0.87	-100.00
0.00	0.88	-100.00
0.00	0.89	-100.00
0.00	0.90	-100.00
0.00	0.91	-100.00
0.00	0.92	-100.00
0.00	0.93	-100.00
0.00	0.94	-100.00
0.00	0.95	-100.00
0.00	0.96	-100.00
0.00	0.97	-100.00
0.00	0.98	-100.00
0.00	0.99	-100.00
0.00	1.00	-100.00
0.00	1.01	-100.00
0.00	1.02	-100.00
0.00	1.03	-100.00
0.00	1.04	-100.00
0.00	1.05	-100.00
0.00	1.06	-100.00
0.00	1.07	-100.00
0.00	1.08	-100.00
0.00	1.09	-100.00
0.00	1.10	-100.00
0.00	1.11	-100.00
0.00	1.12	-100.00
0.00	1.13	-100.00
0.00	1.14	-100.00
0.00	1.15	-100.00
0.00	1.16	-100.00
0.00	1.17	-100.00
0.00	1.18	-100.00
0.00	1.19	-100.00
0.00	1.20	-100.00
0.00	1.21	-100.00
0.00	1.22	-100.00
0.00	1.23	-100.00
0.00	1.24	-100.00
0.00	1.25	-100.00
0.00	1.26	-100.00
0.00	1.27	-100.00
0.00	1.28	-100.00
0.00	1.29	-100.00
0.00	1.30	-100.00
0.00	1.31	-100.00
0.00	1.32	-100.00
0.00	1.33	-100.00
0.00	1.34	-100.00
0.00	1.35	-100.00
0.00	1.36	-100.00
0.00	1.37	-100.00
0.00	1.38	-100.00
0.00	1.39	-100.00
0.00	1.40	-100.00
0.00	1.41	-100.00
0.00	1.42	-100.00
0.00	1.43	-100.00
0.00	1.44	-100.00
0.00	1.45	-100.00
0.00	1.46	-100.00
0.00	1.47	-100.00
0.00	1.48	-100.00
0.00	1.49	-100.00
0.00	1.50	-100.00
0.00	1.51	-100.00
0.00	1.52	-100.00
0.00	1.53	-100.00
0.00	1.54	-100.00
0.00	1.55	-100.00
0.00	1.56	-100.00
0.00	1.57	-100.00
0.00	1.58	-100.00
0.00	1.59	-100.00
0.00	1.60	-100.00
0.00	1.61	-100.00
0.00	1.62	-100.00
0.00	1.63	-100.00
0.00	1.64	-100.00
0.00	1.65	-100.00
0.00	1.66	-100.00
0.00	1.67	-100.00
0.00	1.68	-100.00
0.00	1.69	-100.00
0.00	1.70	-100.00
0.00	1.71	-100.00
0.00	1.72	-100.00
0.00	1.73	-100.00
0.00	1.74	-100.00
0.00	1.75	-100.00
0.00	1.76	-100.00
0.00	1.77	-100.00
0.00	1.78	-100.00
0.00	1.79	-100.00
0.00	1.80	-100.00
0.00	1.81	-100.00
0.00	1.82	-100.00
0.00	1.83	-100.00
0.00	1.84	-100.00
0.00	1.85	-100.00
0.00	1.86	-100.00
0.00	1.87	-100.00
0.00	1.88	-100.00
0.00	1.89	-100.00
0.00	1.90	-100.00
0.00	1.91	-100.00
0.00	1.92	-100.00
0.00	1.93	-100.00
0.00	1.94	-100.00
0.00	1.95	-100.00
0.00	1.96	-100.00
0.00	1.97	-100.00
0.00	1.98	-100.00
0.00	1.99	-100.00
0.00	2.00	-100.00
		
2.00	0.00	-100.00
2.00	0.01	-100.00
2.00	0.02	-100.00
2.00	0.03	-100.00
2.00	0.04	-100.00
2.00	0.05	-100.00
2.00	0.06	-100.00
2.00	0.07	-100.00
2.00	0.08	-100.00
2.00	0.09	-100.00
2.00	0.10	-100.00
2.00	0.11	-100.00
2.00	0.12	-100.00
2.00	0.13	-100.00
2.00	0.14	-100.00
2.00	0.15	-100.00
2.00	0.16	-100.00
2.00	0.17	-100.00
2.00	0.18	-100.00
2.00	0.19	-100.00
2.00	0.20	-100.00
2.00	0.21	-100.00
2.00	0.22	-100.00
2.00	0.23	-100.00
2.00	0.24	-100.00
2.00	0.25	-100.00
2.00	0.26	-100.00
2.00	0.27	-100.00
2.00	0.28	-100.00
2.00	0.29	-100.00
2.00	0.30	-100.00
2.00	0.31	-100.00
2.00	0.32	-100.00
2.00	0.33	-100.00
2.00	0.34	-100.00
2.00	0.35	-100.00
2.00	0.36	-100.00
2.00	0.37	-100.00
2.00	0.38	-100.00
2.00	0.39	-100.00
2.00	0.40	-100.00
2.00	0.41	-100.00
2.00	0.42	-100.00
2.00	0.43	-100.00
2.00	0.44	-100.00
2.00	0.45	-100.00
2.00	0.46	-100.00
2.00	0.47	-100.00
2.00	0.48	-100.00
2.00	0.49	-100.00
2.00	0.50	-100.00
2.00	0.51	-100.00
2.00	0.52	-100.00
2.00	0.53	-100.00
2.00	0.54	-100.00
2.00	0.55	-100.00
2.00	0.56	-100.00
2.00	0.57	-100.00
2.00	0.58	-100.00
2.00	0.59	-100.00
2.00	0.60	-100.00
2.00	0.61	-100.00
2.00	0.62	-100.00
2.00	0.63	-100.00
2.00	0.64	-100.00
2.00	0.65	-100.00
2.00	0.66	-100.00
2.00	0.67	-100.00
2.00	0.68	-100.00
2.00	0.69	-100.00
2.00	0.70	-100.00
2.00	0.71	-100.00
2.00	0.72	-100.00
