-1 1 -1 1 0.01 0.001
0.750	0.000	-120.000
0.750	0.013	-120.000
0.750	0.026	-120.000
0.749	0.039	-120.000
0.748	0.052	-120.000
0.747	0.065	-120.000
0.746	0.078	-120.000
0.744	0.091	-120.000
0.743	0.104	-120.000
0.741	0.117	-120.000
0.739	0.130	-120.000
0.736	0.143	-120.000
0.734	0.156	-120.000
0.731	0.169	-120.000
0.728	0.181	-120.000
0.724	0.194	-120.000
0.721	0.207	-120.000
0.717	0.219	-120.000
0.713	0.232	-120.000
0.709	0.244	-120.000
0.705	0.257	-120.000
0.700	0.269	-120.000
0.695	0.281	-120.000
0.690	0.293	-120.000
0.685	0.305	-120.000
0.680	0.317	-120.000
0.674	0.329	-120.000
0.668	0.340	-120.000
0.662	0.352	-120.000
0.656	0.364	-120.000
0.650	0.375	-120.000
0.643	0.386	-120.000
0.636	0.397	-120.000
0.629	0.408	-120.000
0.622	0.419	-120.000
0.614	0.430	-120.000
0.607	0.441	-120.000
0.599	0.451	-120.000
0.591	0.462	-120.000
0.583	0.472	-120.000
0.575	0.482	-120.000
0.566	0.492	-120.000
0.557	0.502	-120.000
0.549	0.511	-120.000
0.540	0.521	-120.000
0.530	0.530	-120.000
0.521	0.540	-120.000
0.511	0.549	-120.000
0.502	0.557	-120.000
0.492	0.566	-120.000
0.482	0.575	-120.000
0.472	0.583	-120.000
0.462	0.591	-120.000
0.451	0.599	-120.000
0.441	0.607	-120.000
0.430	0.614	-120.000
0.419	0.622	-120.000
0.408	0.629	-120.000
0.397	0.636	-120.000
0.386	0.643	-120.000
0.375	0.650	-120.000
0.364	0.656	-120.000
0.352	0.662	-120.000
0.340	0.668	-120.000
0.329	0.674	-120.000
0.317	0.680	-120.000
0.305	0.685	-120.000
0.293	0.690	-120.000
0.281	0.695	-120.000
0.269	0.700	-120.000
0.257	0.705	-120.000
0.244	0.709	-120.000
0.232	0.713	-120.000
0.219	0.717	-120.000
0.207	0.721	-120.000
0.194	0.724	-120.000
0.181	0.728	-120.000
0.169	0.731	-120.000
0.156	0.734	-120.000
0.143	0.736	-120.000
0.130	0.739	-120.000
0.117	0.741	-120.000
0.104	0.743	-120.000
0.091	0.744	-120.000
0.078	0.746	-120.000
0.065	0.747	-120.000
0.052	0.748	-120.000
0.039	0.749	-120.000
0.026	0.750	-120.000
0.013	0.750	-120.000
0.000	0.750	-120.000
-0.013	0.750	-120.000
-0.026	0.750	-120.000
-0.039	0.749	-120.000
-0.052	0.748	-120.000
-0.065	0.747	-120.000
-0.078	0.746	-120.000
-0.091	0.744	-120.000
-0.104	0.743	-120.000
-0.117	0.741	-120.000
-0.130	0.739	-120.000
-0.143	0.736	-120.000
-0.156	0.734	-120.000
-0.169	0.731	-120.000
-0.181	0.728	-120.000
-0.194	0.724	-120.000
-0.207	0.721	-120.000
-0.219	0.717	-120.000
-0.232	0.713	-120.000
-0.244	0.709	-120.000
-0.257	0.705	-120.000
-0.269	0.700	-120.000
-0.281	0.695	-120.000
-0.293	0.690	-120.000
-0.305	0.685	-120.000
-0.317	0.680	-120.000
-0.329	0.674	-120.000
-0.340	0.668	-120.000
-0.352	0.662	-120.000
-0.364	0.656	-120.000
-0.375	0.650	-120.000
-0.386	0.643	-120.000
-0.397	0.636	-120.000
-0.408	0.629	-120.000
-0.419	0.622	-120.000
-0.430	0.614	-120.000
-0.441	0.607	-120.000
-0.451	0.599	-120.000
-0.462	0.591	-120.000
-0.472	0.583	-120.000
-0.482	0.575	-120.000
-0.492	0.566	-120.000
-0.502	0.557	-120.000
-0.511	0.549	-120.000
-0.521	0.540	-120.000
-0.530	0.530	-120.000
-0.540	0.521	-120.000
-0.549	0.511	-120.000
-0.557	0.502	-120.000
-0.566	0.492	-120.000
-0.575	0.482	-120.000
-0.583	0.472	-120.000
-0.591	0.462	-120.000
-0.599	0.451	-120.000
-0.607	0.441	-120.000
-0.614	0.430	-120.000
-0.622	0.419	-120.000
-0.629	0.408	-120.000
-0.636	0.397	-120.000
-0.643	0.386	-120.000
-0.650	0.375	-120.000
-0.656	0.364	-120.000
-0.662	0.352	-120.000
-0.668	0.340	-120.000
-0.674	0.329	-120.000
-0.680	0.317	-120.000
-0.685	0.305	-120.000
-0.690	0.293	-120.000
-0.695	0.281	-120.000
-0.700	0.269	-120.000
-0.705	0.257	-120.000
-0.709	0.244	-120.000
-0.713	0.232	-120.000
-0.717	0.219	-120.000
-0.721	0.207	-120.000
-0.724	0.194	-120.000
-0.728	0.181	-120.000
-0.731	0.169	-120.000
-0.734	0.156	-120.000
-0.736	0.143	-120.000
-0.739	0.130	-120.000
-0.741	0.117	-120.000
-0.743	0.104	-120.000
-0.744	0.091	-120.000
-0.746	0.078	-120.000
-0.747	0.065	-120.000
-0.748	0.052	-120.000
-0.749	0.039	-120.000
-0.750	0.026	-120.000
-0.750	0.013	-120.000
-0.750	0.000	-120.000
-0.750	-0.013	-120.000
-0.750	-0.026	-120.000
-0.749	-0.039	-120.000
-0.748	-0.052	-120.000
-0.747	-0.065	-120.000
-0.746	-0.078	-120.000
-0.744	-0.091	-120.000
-0.743	-0.104	-120.000
-0.741	-0.117	-120.000
-0.739	-0.130	-120.000
-0.736	-0.143	-120.000
-0.734	-0.156	-120.000
-0.731	-0.169	-120.000
-0.728	-0.181	-120.000
-0.724	-0.194	-120.000
-0.721	-0.207	-120.000
-0.717	-0.219	-120.000
-0.713	-0.232	-120.000
-0.709	-0.244	-120.000
-0.705	-0.257	-120.000
-0.700	-0.269	-120.000
-0.695	-0.281	-120.000
-0.690	-0.293	-120.000
-0.685	-0.305	-120.000
-0.680	-0.317	-120.000
-0.674	-0.329	-120.000
-0.668	-0.340	-120.000
-0.662	-0.352	-120.000
-0.656	-0.364	-120.000
-0.650	-0.375	-120.000
-0.643	-0.386	-120.000
-0.636	-0.397	-120.000
-0.629	-0.408	-120.000
-0.622	-0.419	-120.000
-0.614	-0.430	-120.000
-0.607	-0.441	-120.000
-0.599	-0.451	-120.000
-0.591	-0.462	-120.000
-0.583	-0.472	-120.000
-0.575	-0.482	-120.000
-0.566	-0.492	-120.000
-0.557	-0.502	-120.000
-0.549	-0.511	-120.000
-0.540	-0.521	-120.000
-0.530	-0.530	-120.000
-0.521	-0.540	-120.000
-0.511	-0.549	-120.000
-0.502	-0.557	-120.000
-0.492	-0.566	-120.000
-0.482	-0.575	-120.000
-0.472	-0.583	-120.000
-0.462	-0.591	-120.000
-0.451	-0.599	-120.000
